year_quarter,station_id,unique_bikes,total_trips,trips_per_bike
2021Q4,3251,128,191,1.4921875
2021Q4,3252,290,514,1.7724137931034483
2021Q4,3253,248,402,1.6209677419354838
2021Q4,3254,325,496,1.5261538461538462
2021Q4,3255,907,1607,1.7717750826901875
2021Q4,3256,829,1564,1.8866103739445115
2021Q4,3257,226,274,1.2123893805309736
2021Q4,3258,123,209,1.6991869918699187
2021Q4,3259,205,253,1.2341463414634146
2021Q4,3261,153,179,1.1699346405228759
2020Q2,3000,2,5,2.5
2020Q2,3004,257,347,1.350194552529183
2020Q2,3005,482,762,1.5809128630705394
2020Q2,3006,700,1295,1.85
2020Q2,3007,1026,2510,2.4463937621832357
2020Q2,3008,297,452,1.5218855218855218
2020Q2,3009,735,1334,1.8149659863945578
2020Q2,3010,1122,3318,2.9572192513368982
2020Q2,3011,424,675,1.5919811320754718
2020Q2,3012,766,1479,1.9308093994778068
2020Q2,3013,621,1201,1.933977455716586
2020Q2,3014,309,456,1.4757281553398058
2020Q2,3015,686,1174,1.7113702623906706
2020Q2,3016,231,387,1.6753246753246753
2020Q2,3017,261,441,1.6896551724137931
2020Q2,3018,677,1121,1.655834564254062
2020Q2,3019,445,635,1.4269662921348314
2020Q2,3020,579,810,1.3989637305699483
2020Q2,3021,711,1211,1.7032348804500703
2020Q2,3022,693,1133,1.6349206349206349
2020Q2,3024,539,1067,1.9795918367346939
2020Q2,3025,614,933,1.519543973941368
2020Q2,3026,548,982,1.7919708029197081
2020Q2,3028,998,2455,2.4599198396793587
2020Q2,3029,405,589,1.454320987654321
2020Q2,3030,701,1208,1.7232524964336662
2020Q2,3031,514,981,1.9085603112840468
2020Q2,3032,1121,2795,2.493309545049063
2020Q2,3033,776,1412,1.8195876288659794
2020Q2,3034,651,1162,1.7849462365591398
2020Q2,3035,412,811,1.9684466019417475
2020Q2,3037,895,1766,1.9731843575418995
2020Q2,3038,716,1161,1.6215083798882681
2020Q2,3039,694,1359,1.95821325648415
2020Q2,3040,739,1364,1.8457374830852504
2020Q2,3041,621,1080,1.7391304347826086
2020Q2,3043,612,1196,1.9542483660130718
2020Q2,3045,1050,2338,2.2266666666666666
2020Q2,3046,997,2379,2.386158475426279
2020Q2,3047,663,998,1.5052790346907994
2020Q2,3049,846,2390,2.8250591016548463
2020Q2,3050,701,1260,1.7974322396576319
2020Q2,3051,773,1532,1.981888745148771
2020Q2,3052,1104,2772,2.510869565217391
2020Q2,3053,790,1936,2.4506329113924052
2020Q2,3054,1191,3466,2.910159529806885
2020Q2,3055,732,1304,1.7814207650273224
2020Q2,3056,808,1837,2.2735148514851486
2020Q2,3057,1383,10170,7.353579175704989
2020Q2,3058,791,1526,1.9292035398230087
2020Q2,3059,812,1595,1.9642857142857142
2020Q2,3060,499,818,1.6392785571142285
2020Q2,3061,808,1458,1.8044554455445545
2020Q2,3062,600,1013,1.6883333333333332
2020Q2,3063,836,1535,1.8361244019138756
2020Q2,3064,686,1258,1.8338192419825072
2020Q2,3065,345,568,1.6463768115942028
2020Q2,3066,977,2227,2.27942681678608
2020Q2,3067,195,309,1.5846153846153845
2020Q2,3068,845,1778,2.1041420118343197
2020Q2,3069,684,1303,1.904970760233918
2020Q2,3070,435,701,1.6114942528735632
2020Q2,3071,458,862,1.8820960698689957
2020Q2,3072,542,938,1.7306273062730628
2020Q2,3073,502,767,1.5278884462151394
2020Q2,3074,579,1055,1.8221070811744386
2020Q2,3075,645,1240,1.9224806201550388
2020Q2,3077,399,672,1.6842105263157894
2020Q2,3078,715,1208,1.6895104895104895
2020Q2,3086,918,1886,2.054466230936819
2020Q2,3088,632,1089,1.7231012658227849
2020Q2,3093,334,859,2.57185628742515
2020Q2,3096,378,905,2.394179894179894
2020Q2,3097,518,1001,1.9324324324324325
2020Q2,3098,516,787,1.5251937984496124
2020Q2,3099,480,808,1.6833333333333333
2020Q2,3100,762,1548,2.031496062992126
2020Q2,3101,1165,3311,2.84206008583691
2020Q2,3102,1116,3936,3.5268817204301075
2020Q2,3104,190,321,1.6894736842105262
2020Q2,3106,526,1359,2.5836501901140685
2020Q2,3107,519,1260,2.4277456647398843
2020Q2,3108,1048,2535,2.4188931297709924
2020Q2,3110,622,1359,2.184887459807074
2020Q2,3111,419,1422,3.3937947494033414
2020Q2,3112,501,1008,2.0119760479041915
2020Q2,3113,250,401,1.604
2020Q2,3114,579,1009,1.7426597582037997
2020Q2,3115,305,439,1.439344262295082
2020Q2,3116,728,1356,1.8626373626373627
2020Q2,3117,239,474,1.9832635983263598
2020Q2,3118,432,798,1.8472222222222223
2020Q2,3119,353,702,1.9886685552407932
2020Q2,3120,750,1732,2.3093333333333335
2020Q2,3121,681,1485,2.1806167400881056
2020Q2,3123,254,521,2.0511811023622046
2020Q2,3124,805,1855,2.3043478260869565
2020Q2,3125,863,1731,2.0057937427578216
2020Q2,3129,313,417,1.3322683706070289
2020Q2,3150,590,1071,1.8152542372881355
2020Q2,3152,332,493,1.4849397590361446
2020Q2,3153,354,592,1.6723163841807909
2020Q2,3154,711,1700,2.390998593530239
2020Q2,3155,628,1168,1.8598726114649682
2020Q2,3156,698,1168,1.673352435530086
2020Q2,3157,517,991,1.9168278529980658
2020Q2,3158,611,1085,1.7757774140752864
2020Q2,3159,396,548,1.3838383838383839
2020Q2,3160,793,1667,2.102143757881463
2020Q2,3161,470,678,1.4425531914893617
2020Q2,3162,551,988,1.793103448275862
2020Q2,3163,1088,3200,2.9411764705882355
2020Q2,3164,676,1205,1.782544378698225
2020Q2,3165,813,1803,2.217712177121771
2020Q2,3166,489,865,1.768916155419223
2020Q2,3167,1011,2312,2.2868447082096934
2020Q2,3168,938,2079,2.216417910447761
2020Q2,3169,721,1378,1.91123439667129
2020Q2,3170,708,1246,1.7598870056497176
2020Q2,3181,114,270,2.3684210526315788
2020Q2,3182,660,1186,1.7969696969696969
2020Q2,3183,168,392,2.3333333333333335
2020Q2,3184,80,94,1.175
2020Q2,3185,924,1735,1.8777056277056277
2020Q2,3186,135,525,3.888888888888889
2020Q2,3187,520,826,1.5884615384615384
2020Q2,3188,400,973,2.4325
2020Q2,3190,1109,2866,2.5843101893597837
2020Q2,3192,598,1007,1.6839464882943145
2020Q2,3195,17,18,1.0588235294117647
2020Q2,3196,273,580,2.1245421245421245
2020Q2,3197,692,1337,1.9320809248554913
2020Q2,3200,318,526,1.6540880503144655
2020Q2,3201,17,18,1.0588235294117647
2020Q2,3202,796,2008,2.522613065326633
2020Q2,3203,666,1213,1.8213213213213213
2020Q2,3204,507,841,1.6587771203155819
2020Q2,3205,597,1088,1.8224455611390284
2020Q2,3206,778,1351,1.736503856041131
2020Q2,3207,387,576,1.4883720930232558
2020Q2,3208,850,1593,1.8741176470588234
2020Q2,3209,494,891,1.8036437246963564
2020Q2,3210,628,1526,2.429936305732484
2020Q2,3211,223,315,1.4125560538116593
2020Q3,3000,2,2,1.0
2020Q3,3004,588,909,1.5459183673469388
2020Q3,3005,690,1224,1.7739130434782608
2020Q3,3006,947,2319,2.4487856388595564
2020Q3,3007,1121,3413,3.0446030330062444
2020Q3,3008,403,617,1.531017369727047
2020Q3,3009,932,2187,2.34656652360515
2020Q3,3010,1220,4808,3.940983606557377
2020Q3,3011,675,1324,1.9614814814814814
2020Q3,3012,1027,2694,2.62317429406037
2020Q3,3013,718,1293,1.8008356545961002
2020Q3,3014,486,713,1.4670781893004115
2020Q3,3015,964,2148,2.228215767634855
2020Q3,3016,260,401,1.5423076923076924
2020Q3,3017,397,740,1.8639798488664987
2020Q3,3018,902,1838,2.0376940133037693
2020Q3,3019,615,1002,1.6292682926829267
2020Q3,3020,862,1736,2.0139211136890953
2020Q3,3021,964,2077,2.154564315352697
2020Q3,3022,983,2360,2.4008138351983725
2020Q3,3024,768,1736,2.2604166666666665
2020Q3,3025,896,1728,1.9285714285714286
2020Q3,3028,1167,3737,3.20222793487575
2020Q3,3029,780,1439,1.844871794871795
2020Q3,3030,892,1726,1.9349775784753362
2020Q3,3031,590,1113,1.8864406779661016
2020Q3,3032,1238,4443,3.5888529886914378
2020Q3,3033,1020,2310,2.264705882352941
2020Q3,3034,874,1642,1.8787185354691076
2020Q3,3035,663,1319,1.9894419306184012
2020Q3,3037,1022,2336,2.2857142857142856
2020Q3,3038,1105,2940,2.660633484162896
2020Q3,3039,802,1737,2.165835411471322
2020Q3,3040,875,1799,2.056
2020Q3,3041,779,1664,2.1360718870346598
2020Q3,3043,847,1933,2.282172373081464
2020Q3,3045,1184,4086,3.4510135135135136
2020Q3,3046,1173,4002,3.411764705882353
2020Q3,3047,968,2167,2.2386363636363638
2020Q3,3049,953,2522,2.646379853095488
2020Q3,3050,911,2040,2.239297475301866
2020Q3,3051,845,1660,1.9644970414201184
2020Q3,3052,1236,4788,3.8737864077669903
2020Q3,3053,883,2208,2.5005662514156284
2020Q3,3054,1178,3775,3.204584040747029
2020Q3,3055,933,1998,2.1414790996784565
2020Q3,3056,860,2056,2.390697674418605
2020Q3,3057,1240,6321,5.09758064516129
2020Q3,3058,918,2077,2.262527233115468
2020Q3,3059,1010,2328,2.3049504950495048
2020Q3,3060,628,1075,1.7117834394904459
2020Q3,3061,956,2055,2.149581589958159
2020Q3,3062,777,1533,1.972972972972973
2020Q3,3063,1033,2657,2.5721200387221685
2020Q3,3064,926,1964,2.120950323974082
2020Q3,3065,480,759,1.58125
2020Q3,3066,1132,3312,2.9257950530035335
2020Q3,3067,302,495,1.6390728476821192
2020Q3,3068,984,2312,2.3495934959349594
2020Q3,3069,898,2011,2.239420935412027
2020Q3,3070,481,749,1.5571725571725572
2020Q3,3071,629,1161,1.8457869634340223
2020Q3,3072,633,1079,1.7045813586097947
2020Q3,3073,739,1391,1.8822733423545333
2020Q3,3074,835,1882,2.2538922155688623
2020Q3,3075,735,1639,2.2299319727891156
2020Q3,3077,566,935,1.6519434628975265
2020Q3,3078,990,2348,2.371717171717172
2020Q3,3086,1101,3013,2.7366030881017256
2020Q3,3088,744,1415,1.9018817204301075
2020Q3,3093,338,706,2.088757396449704
2020Q3,3096,281,525,1.8683274021352314
2020Q3,3097,638,1295,2.029780564263323
2020Q3,3098,763,1380,1.8086500655307995
2020Q3,3099,753,1364,1.8114209827357237
2020Q3,3100,979,2388,2.439223697650664
2020Q3,3101,1220,4754,3.89672131147541
2020Q3,3102,1092,3927,3.5961538461538463
2020Q3,3104,256,383,1.49609375
2020Q3,3106,474,1084,2.2869198312236287
2020Q3,3107,509,943,1.8526522593320236
2020Q3,3108,1089,3098,2.844811753902663
2020Q3,3110,614,1175,1.9136807817589576
2020Q3,3111,342,951,2.780701754385965
2020Q3,3112,607,1258,2.072487644151565
2020Q3,3113,210,312,1.4857142857142858
2020Q3,3114,889,1871,2.1046119235095615
2020Q3,3115,405,568,1.4024691358024692
2020Q3,3116,813,1509,1.8560885608856088
2020Q3,3117,225,437,1.9422222222222223
2020Q3,3118,574,1131,1.970383275261324
2020Q3,3119,354,639,1.805084745762712
2020Q3,3120,847,2004,2.3659976387249113
2020Q3,3121,727,1429,1.965612104539202
2020Q3,3123,250,406,1.624
2020Q3,3124,955,2427,2.5413612565445027
2020Q3,3125,1041,2690,2.584053794428434
2020Q3,3150,743,1337,1.7994616419919247
2020Q3,3152,528,811,1.5359848484848484
2020Q3,3153,472,958,2.0296610169491527
2020Q3,3154,1040,2901,2.789423076923077
2020Q3,3155,855,1790,2.0935672514619883
2020Q3,3156,964,2233,2.316390041493776
2020Q3,3157,778,1472,1.8920308483290489
2020Q3,3158,834,1688,2.0239808153477217
2020Q3,3159,853,1565,1.8347010550996483
2020Q3,3160,954,2552,2.6750524109014675
2020Q3,3161,692,1111,1.6054913294797688
2020Q3,3162,732,1371,1.8729508196721312
2020Q3,3163,1156,4601,3.9801038062283736
2020Q3,3164,886,1876,2.1173814898419865
2020Q3,3165,799,1731,2.1664580725907383
2020Q3,3166,647,1088,1.6816074188562598
2020Q3,3167,1187,4105,3.4582982308340355
2020Q3,3168,1139,3475,3.050921861281826
2020Q3,3169,910,1967,2.1615384615384614
2020Q3,3170,950,2247,2.365263157894737
2020Q3,3181,215,503,2.33953488372093
2020Q3,3182,989,2370,2.3963599595551064
2020Q3,3183,222,545,2.454954954954955
2020Q3,3184,363,460,1.2672176308539944
2020Q3,3185,1105,3102,2.8072398190045247
2020Q3,3186,155,652,4.2064516129032254
2020Q3,3187,662,1172,1.770392749244713
2020Q3,3188,380,767,2.018421052631579
2020Q3,3190,1189,4335,3.6459209419680403
2020Q3,3192,738,1232,1.6693766937669376
2020Q3,3196,276,694,2.5144927536231885
2020Q3,3197,751,1575,2.097203728362184
2020Q3,3200,380,647,1.7026315789473685
2020Q3,3201,516,791,1.5329457364341086
2020Q3,3202,1099,3510,3.1938125568698816
2020Q3,3203,888,1948,2.1936936936936937
2020Q3,3204,712,1307,1.8356741573033708
2020Q3,3205,745,1440,1.9328859060402686
2020Q3,3206,928,1918,2.0668103448275863
2020Q3,3207,849,1858,2.188457008244994
2020Q3,3208,1148,3505,3.053135888501742
2020Q3,3209,738,1410,1.910569105691057
2020Q3,3210,669,1686,2.5201793721973096
2020Q3,3211,420,579,1.3785714285714286
2020Q3,3212,1242,7032,5.661835748792271
2020Q3,3213,113,151,1.336283185840708
2020Q3,3214,34,43,1.2647058823529411
2022Q2,3000,3,3,1.0
2022Q2,3004,790,1415,1.7911392405063291
2022Q2,3005,639,1000,1.5649452269170578
2022Q2,3006,867,1954,2.253748558246828
2022Q2,3007,1209,3777,3.1240694789081886
2022Q2,3008,455,688,1.512087912087912
2022Q2,3009,1057,2352,2.225165562913907
2022Q2,3010,1269,4194,3.3049645390070923
2022Q2,3011,374,492,1.3155080213903743
2022Q2,3012,1108,2663,2.4034296028880866
2022Q2,3013,330,464,1.406060606060606
2022Q2,3014,508,702,1.3818897637795275
2022Q2,3015,681,1105,1.6226138032305433
2022Q2,3016,303,406,1.33993399339934
2022Q2,3017,453,773,1.706401766004415
2022Q2,3018,1089,2397,2.201101928374656
2022Q2,3019,494,686,1.388663967611336
2022Q2,3020,1096,2366,2.158759124087591
2022Q2,3021,1044,2182,2.0900383141762453
2022Q2,3022,1136,2805,2.4691901408450705
2022Q2,3024,620,1048,1.6903225806451614
2022Q2,3025,809,1523,1.8825710754017306
2022Q2,3026,997,2023,2.029087261785356
2022Q2,3028,1134,2874,2.5343915343915344
2022Q2,3029,1013,2177,2.149062191510365
2022Q2,3030,983,1967,2.0010172939979656
2022Q2,3031,624,1039,1.6650641025641026
2022Q2,3032,1281,3678,2.871194379391101
2022Q2,3033,1048,2205,2.1040076335877864
2022Q2,3034,955,1891,1.9801047120418849
2022Q2,3035,809,1635,2.0210135970333747
2022Q2,3037,1048,2343,2.2356870229007635
2022Q2,3038,948,1697,1.790084388185654
2022Q2,3039,775,1391,1.7948387096774194
2022Q2,3040,929,1746,1.8794402583423035
2022Q2,3041,798,1518,1.9022556390977443
2022Q2,3043,858,1851,2.1573426573426575
2022Q2,3045,1189,3159,2.6568544995794787
2022Q2,3046,1160,2863,2.468103448275862
2022Q2,3047,996,2121,2.1295180722891565
2022Q2,3049,937,2010,2.1451440768409817
2022Q2,3050,920,1731,1.8815217391304349
2022Q2,3051,879,1630,1.8543799772468714
2022Q2,3052,1209,3292,2.7229114971050454
2022Q2,3053,719,1213,1.6870653685674548
2022Q2,3054,1230,3931,3.1959349593495934
2022Q2,3055,945,1825,1.9312169312169312
2022Q2,3056,772,1368,1.7720207253886011
2022Q2,3057,1179,3459,2.9338422391857506
2022Q2,3058,993,2105,2.119838872104733
2022Q2,3059,902,1701,1.8858093126385809
2022Q2,3060,603,917,1.5207296849087895
2022Q2,3061,979,1946,1.9877425944841676
2022Q2,3062,567,798,1.4074074074074074
2022Q2,3063,1044,2342,2.243295019157088
2022Q2,3064,966,1966,2.0351966873706004
2022Q2,3065,447,665,1.487695749440716
2022Q2,3066,1149,2837,2.4691035683202784
2022Q2,3067,267,363,1.3595505617977528
2022Q2,3068,807,1393,1.7261462205700124
2022Q2,3069,844,1535,1.8187203791469195
2022Q2,3070,551,832,1.5099818511796734
2022Q2,3071,654,1047,1.6009174311926606
2022Q2,3072,643,1108,1.7231726283048212
2022Q2,3073,904,1670,1.8473451327433628
2022Q2,3074,824,1426,1.7305825242718447
2022Q2,3075,831,1519,1.8279181708784598
2022Q2,3077,505,761,1.506930693069307
2022Q2,3078,1022,2150,2.1037181996086107
2022Q2,3086,693,1112,1.6046176046176046
2022Q2,3088,794,1513,1.9055415617128464
2022Q2,3093,129,172,1.3333333333333333
2022Q2,3096,74,167,2.2567567567567566
2022Q2,3097,589,993,1.6859083191850595
2022Q2,3098,862,1512,1.754060324825986
2022Q2,3099,579,907,1.5664939550949915
2022Q2,3100,914,1923,2.103938730853392
2022Q2,3101,1176,3188,2.7108843537414966
2022Q2,3102,1134,2870,2.5308641975308643
2022Q2,3104,293,458,1.5631399317406143
2022Q2,3106,213,290,1.3615023474178405
2022Q2,3107,320,471,1.471875
2022Q2,3108,902,1822,2.0199556541019956
2022Q2,3110,650,1076,1.6553846153846155
2022Q2,3111,295,486,1.647457627118644
2022Q2,3112,378,534,1.4126984126984128
2022Q2,3113,212,243,1.1462264150943395
2022Q2,3114,940,1940,2.0638297872340425
2022Q2,3115,415,567,1.3662650602409638
2022Q2,3116,911,1693,1.858397365532382
2022Q2,3117,145,221,1.5241379310344827
2022Q2,3118,423,602,1.4231678486997636
2022Q2,3119,216,306,1.4166666666666667
2022Q2,3120,625,1022,1.6352
2022Q2,3121,727,1381,1.8995873452544705
2022Q2,3123,345,509,1.4753623188405798
2022Q2,3124,882,1709,1.937641723356009
2022Q2,3125,1000,2121,2.121
2022Q2,3150,476,710,1.4915966386554622
2022Q2,3152,559,851,1.522361359570662
2022Q2,3153,349,504,1.4441260744985673
2022Q2,3154,1105,2784,2.5194570135746606
2022Q2,3155,845,1610,1.9053254437869822
2022Q2,3156,885,1597,1.8045197740112995
2022Q2,3157,760,1407,1.8513157894736842
2022Q2,3158,820,1516,1.8487804878048781
2022Q2,3159,774,1346,1.7390180878552972
2022Q2,3160,892,1734,1.9439461883408071
2022Q2,3161,1012,2182,2.156126482213439
2022Q2,3162,811,1400,1.7262638717632552
2022Q2,3163,1063,2572,2.4195672624647226
2022Q2,3164,765,1285,1.6797385620915033
2022Q2,3165,753,1357,1.802124833997344
2022Q2,3166,704,1187,1.6860795454545454
2022Q2,3167,1230,3561,2.895121951219512
2022Q2,3168,1233,3850,3.1224655312246554
2022Q2,3169,830,1458,1.7566265060240964
2022Q2,3170,626,952,1.5207667731629393
2022Q2,3181,138,260,1.8840579710144927
2022Q2,3182,894,1748,1.9552572706935123
2022Q2,3183,146,233,1.595890410958904
2022Q2,3184,246,286,1.1626016260162602
2022Q2,3185,1165,2935,2.51931330472103
2022Q2,3186,49,227,4.63265306122449
2022Q2,3187,710,1097,1.5450704225352112
2022Q2,3188,416,604,1.4519230769230769
2022Q2,3190,1303,4111,3.1550268610897927
2022Q2,3196,82,142,1.7317073170731707
2022Q2,3197,549,810,1.4754098360655739
2022Q2,3200,351,526,1.4985754985754987
2022Q2,3201,932,1744,1.871244635193133
2022Q2,3202,1206,4155,3.445273631840796
2022Q2,3203,1039,2280,2.1944177093359
2022Q2,3204,824,1441,1.7487864077669903
2022Q2,3205,856,1434,1.675233644859813
2022Q2,3206,1093,2673,2.4455626715462033
2022Q2,3207,1016,2203,2.168307086614173
2022Q2,3208,1244,3345,2.6889067524115755
2022Q2,3209,591,895,1.5143824027072759
2022Q2,3210,556,1015,1.8255395683453237
2022Q2,3211,477,718,1.5052410901467506
2022Q2,3212,1186,4059,3.4224283305227656
2022Q2,3226,254,343,1.3503937007874016
2022Q2,3233,511,704,1.3776908023483365
2022Q2,3234,729,1121,1.5377229080932784
2022Q2,3235,738,1237,1.6761517615176151
2022Q2,3236,689,1126,1.6342525399129173
2022Q2,3237,391,605,1.5473145780051152
2022Q2,3238,1109,2451,2.2100991884580705
2022Q2,3240,105,122,1.161904761904762
2022Q2,3241,228,333,1.4605263157894737
2022Q2,3243,140,192,1.3714285714285714
2022Q2,3244,1023,2295,2.2434017595307916
2022Q2,3245,658,1148,1.7446808510638299
2022Q2,3246,434,652,1.5023041474654377
2022Q2,3247,148,228,1.5405405405405406
2022Q2,3248,645,1011,1.5674418604651164
2022Q2,3249,680,1202,1.7676470588235293
2022Q2,3250,494,757,1.5323886639676114
2022Q2,3251,241,317,1.3153526970954357
2022Q2,3252,413,650,1.5738498789346247
2022Q2,3253,257,336,1.3073929961089494
2022Q2,3254,474,738,1.5569620253164558
2022Q2,3255,1001,2048,2.045954045954046
2022Q2,3256,1024,2183,2.1318359375
2022Q2,3257,327,452,1.382262996941896
2022Q2,3258,254,443,1.7440944881889764
2022Q2,3259,489,792,1.6196319018404908
2022Q2,3261,829,1485,1.7913148371531966
2022Q2,3263,329,428,1.3009118541033435
2022Q2,3264,579,864,1.4922279792746114
2022Q2,3265,370,480,1.2972972972972974
2022Q2,3266,458,617,1.3471615720524017
2022Q2,3267,290,387,1.3344827586206895
2022Q2,3271,172,248,1.441860465116279
2022Q2,3272,159,252,1.5849056603773586
2022Q2,3273,456,815,1.787280701754386
2022Q2,3275,349,544,1.5587392550143266
2022Q2,3276,274,402,1.467153284671533
2022Q2,3277,11,11,1.0
2022Q2,3278,4,6,1.5
2018Q3,3000,10,11,1.1
2018Q3,3004,1099,2686,2.4440400363967245
2018Q3,3005,852,1584,1.8591549295774648
2018Q3,3006,783,1388,1.772669220945083
2018Q3,3007,1172,3570,3.046075085324232
2018Q3,3008,474,690,1.4556962025316456
2018Q3,3009,1068,2634,2.466292134831461
2018Q3,3010,1292,5560,4.303405572755418
2018Q3,3011,589,964,1.6366723259762308
2018Q3,3012,1201,3759,3.1298917568692755
2018Q3,3013,836,1551,1.855263157894737
2018Q3,3014,517,747,1.4448742746615086
2018Q3,3015,927,1827,1.970873786407767
2018Q3,3016,258,393,1.5232558139534884
2018Q3,3017,222,282,1.2702702702702702
2018Q3,3018,1170,3403,2.9085470085470084
2018Q3,3019,670,1057,1.5776119402985074
2018Q3,3020,1223,3882,3.1741618969746526
2018Q3,3021,1299,5726,4.408006158583526
2018Q3,3022,1153,3218,2.790980052038161
2018Q3,3023,1085,3172,2.9235023041474655
2018Q3,3024,615,1074,1.7463414634146341
2018Q3,3025,937,1880,2.0064034151547494
2018Q3,3026,988,2162,2.188259109311741
2018Q3,3027,567,821,1.4479717813051147
2018Q3,3028,1156,3163,2.736159169550173
2018Q3,3029,1096,2715,2.477189781021898
2018Q3,3030,983,2121,2.157680569684639
2018Q3,3031,758,1277,1.6846965699208443
2018Q3,3032,1218,3999,3.2832512315270934
2018Q3,3033,976,2137,2.189549180327869
2018Q3,3034,946,1908,2.016913319238901
2018Q3,3035,630,1032,1.638095238095238
2018Q3,3036,564,844,1.49645390070922
2018Q3,3037,953,1909,2.0031479538300103
2018Q3,3038,1094,2613,2.3884826325411335
2018Q3,3039,772,1252,1.621761658031088
2018Q3,3040,1039,2510,2.4157844080846966
2018Q3,3041,705,1172,1.6624113475177305
2018Q3,3043,745,1470,1.9731543624161074
2018Q3,3045,1239,4511,3.6408393866020985
2018Q3,3046,1067,2541,2.381443298969072
2018Q3,3047,1154,3002,2.601386481802426
2018Q3,3049,896,1918,2.140625
2018Q3,3050,917,1958,2.1352235550708834
2018Q3,3051,1026,2385,2.324561403508772
2018Q3,3052,1198,3681,3.0726210350584306
2018Q3,3053,833,1593,1.9123649459783914
2018Q3,3054,1244,4677,3.759646302250804
2018Q3,3055,973,1954,2.0082219938335046
2018Q3,3056,938,1920,2.046908315565032
2018Q3,3057,1221,4782,3.9164619164619165
